tmid,date,seq_id,exp_time_cmd,exp_time,filter,Alt,Az,current_mean,current_std,alt_std,az_std,alt_rank,az_rank,electrometer_filename,flag,mount_filename
20241003175718,2024-10-03 17:57:18.026331,97,1.0,0.929961,SDSSg,75.81009,-62.64331,-8.482200000000001e-07,4.1794690284771824e-07,,,1,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_97.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_97
20241003175722,2024-10-03 17:57:22.079103,98,1.0,0.9304790000000001,SDSSg,65.41353,-62.64331,-1.71436e-06,1.2053739004972692e-07,,,2,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_98.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_98
20241003175726,2024-10-03 17:57:26.129193,99,1.0,0.929227,SDSSg,55.65006,-62.64331,-2.8912500000000005e-06,5.666802008187687e-08,,,3,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_99.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_99
20241003175730,2024-10-03 17:57:30.180613,100,1.0,0.929172,SDSSg,45.26219,-62.64331,-3.5588200000000007e-06,1.69642447518303e-08,,,4,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_100.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_100
20241003175734,2024-10-03 17:57:34.226955,101,1.0,0.930963,SDSSg,34.88743,-62.64331,-2.0433e-06,2.0819034079418762e-07,,,5,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_101.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_101
20241003175746,2024-10-03 17:57:46.923881,102,11.00862498079093,11.350228,SDSSg,73.70605,-62.64331,-2.260387472727272e-06,9.496389188409332e-07,,,0,3,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_102.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_102
20241003175802,2024-10-03 17:58:02.300585,103,1.0,0.930459,SDSSg,75.23845,-93.90046,-1.203e-06,5.290374750431201e-07,,,1,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_103.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_103
20241003175806,2024-10-03 17:58:06.357085,104,1.0,0.929615,SDSSg,64.79836,-93.90046,-4.1763999999999997e-07,1.4065560778013749e-09,,,2,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_104.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_104
20241003175810,2024-10-03 17:58:10.409554,105,1.0,0.929214,SDSSg,54.3925,-93.90046,-2.51636e-06,2.726849361442616e-07,,,3,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_105.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_105
20241003175814,2024-10-03 17:58:14.469129,106,1.0,0.929874,SDSSg,44.39306,-93.90046,-4.830740000000001e-06,7.512529800273662e-08,,,4,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_106.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_106
20241003175818,2024-10-03 17:58:18.522744,107,1.0,0.93006,SDSSg,33.96799,-93.90046,-3.8036600000000003e-06,1.7885429377009657e-07,,,5,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_107.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_107
20241003175830,2024-10-03 17:58:30.406474,108,10.519454131183117,10.717544,SDSSg,76.02478,-93.90046,-2.6307765047619046e-06,1.7348139759700716e-06,,,0,4,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_108.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_108
20241003175845,2024-10-03 17:58:45.760064,109,1.0,0.929451,SDSSg,75.80857,-125.2443,-1.61318e-06,5.521623453297046e-07,,,1,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_109.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_109
20241003175849,2024-10-03 17:58:49.815005,110,1.0,0.930103,SDSSg,65.78154,-125.2443,-4.80642e-06,7.036267047234632e-07,,,2,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_110.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_110
20241003175853,2024-10-03 17:58:53.867039,111,1.0,0.9296800000000001,SDSSg,55.27306,-125.2443,-1.3208039999999999e-05,4.81509506032851e-07,,,3,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_111.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_111
20241003175857,2024-10-03 17:58:57.915024,112,1.0,0.9294950000000001,SDSSg,44.78226,-125.2443,-1.080894e-05,6.045421295492977e-07,,,4,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_112.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_112
20241003175901,2024-10-03 17:59:01.961009,113,1.0,0.929362,SDSSg,34.7964,-125.2443,-4.32396e-06,4.091769719815621e-07,,,5,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_113.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_113
20241003175914,2024-10-03 17:59:14.030241,114,10.775966672774565,10.942126,SDSSg,72.74391,-125.2443,-7.3949051775700936e-06,4.381863989157283e-06,,,0,5,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_114.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_114
20241003175929,2024-10-03 17:59:29.681562,115,1.0,0.929057,SDSSg,75.82221,-156.24407,-3.6358199999999993e-06,6.905664729770769e-07,,,1,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_115.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_115
20241003175933,2024-10-03 17:59:33.728949,116,1.0,0.9291470000000001,SDSSg,65.30878,-156.24407,-2.8555499999999997e-06,3.380819050171126e-07,,,2,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_116.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_116
20241003175937,2024-10-03 17:59:37.778714,117,1.0,0.929067,SDSSg,54.78612,-156.24407,-4.94976e-06,4.899826935719267e-08,,,3,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_117.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_117
20241003175941,2024-10-03 17:59:41.830254,118,1.0,0.929812,SDSSg,44.75992,-156.24407,-2.50353e-06,2.369054750317096e-07,,,4,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_118.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_118
20241003175945,2024-10-03 17:59:45.880796,119,1.0,0.930021,SDSSg,34.22743,-156.24407,-2.25023e-06,2.8328432713441815e-08,,,5,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_119.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_119
20241003175957,2024-10-03 17:59:57.512544,120,10.320523985412143,10.513568,SDSSg,72.92246,-156.24407,-2.9829051747572815e-06,1.1994122228507573e-06,,,0,6,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_120.npy,True,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_120
20241003180013,2024-10-03 18:00:13.846572,121,1.0,0.929835,SDSSg,75.52587,172.79367,-6.75321e-06,7.845803546482668e-07,,,1,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_121.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_121
20241003180017,2024-10-03 18:00:17.899551,122,1.0,0.929286,SDSSg,64.96281,172.79367,-8.474100000000001e-07,4.136190155203217e-08,,,2,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_122.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_122
20241003180021,2024-10-03 18:00:21.950073,123,1.0,0.929014,SDSSg,54.96604,172.79367,-1.48274e-06,4.4389372602009147e-08,,,3,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_123.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_123
20241003180026,2024-10-03 18:00:26.002412,124,1.0,0.9298029999999999,SDSSg,44.40389,172.79367,-1.71698e-06,1.7741476826915946e-09,,,4,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_124.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_124
20241003180030,2024-10-03 18:00:30.047879,125,1.0,0.929145,SDSSg,33.84982,172.79367,-1.7013700000000004e-06,7.132468016051652e-09,,,5,7,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202410/20241003_125.npy,false,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202410/mount_pointing_20241003_125
