tmid,date,seq_id,exp_time_cmd,exp_time,filter,Alt,Az,current_mean,current_std,alt_std,az_std,electrometer_filename,flag,alt_rank,mount_filename
20240925233114,2024-09-25 23:31:14.186443,220,,0.931073,Empty,62.40636,89.60089,-5.250392e-06,1.8655642614501392e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_220.npy,False,3.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_220
20240925233118,2024-09-25 23:31:18.500542,221,,0.929061,Empty,51.16354,89.60089,-5.726128e-06,1.2443062161702794e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_221.npy,False,4.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_221
20240925233122,2024-09-25 23:31:22.821654,222,,0.942562,Empty,41.86658,89.60089,-2.236972e-06,1.6906613663297565e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_222.npy,False,5.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_222
20240925233127,2024-09-25 23:31:27.279828,223,,0.930988,Empty,32.87716,89.60089,-1.9934692e-06,7.193111799492675e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_223.npy,False,6.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_223
20240925233142,2024-09-25 23:31:42.805445,224,14.593595,14.954954,Empty,87.6988,89.60089,-5.962542503448276e-06,5.162346803386412e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_224.npy,True,0.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_224
20240925233157,2024-09-25 23:31:57.177973,225,,0.929327,Empty,81.77808,119.09174,-1.3110212e-05,8.154352439991787e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_225.npy,False,1.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_225
20240925233201,2024-09-25 23:32:01.494661,226,,0.929676,Empty,71.39936,119.09174,-1.8992e-06,1.0281199998054701e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_226.npy,False,2.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_226
20240925233205,2024-09-25 23:32:05.815422,227,,0.929189,Empty,62.4829,119.09174,-9.185997e-06,5.224671586626286e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_227.npy,False,3.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_227
20240925233210,2024-09-25 23:32:10.131075,228,,0.929602,Empty,53.72639,119.09174,-1.4659484e-05,2.8476515306476715e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_228.npy,False,4.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_228
20240925233214,2024-09-25 23:32:14.441784,229,,0.929572,Empty,43.20709,119.09174,-1.310754e-05,3.69540232396961e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_229.npy,False,5.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_229
20240925233218,2024-09-25 23:32:18.751847,230,,0.929292,Empty,34.31671,119.09174,-5.483062e-06,4.023060076310072e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_230.npy,False,6.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_230
20240925233233,2024-09-25 23:32:33.551594,231,13.9208225,14.243972,Empty,89.52762,119.09174,-1.0636518258992804e-05,5.391823374374855e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_231.npy,True,0.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_231
20240925233247,2024-09-25 23:32:47.883042,232,,0.929602,Empty,82.35689,148.39023,-1.5569162999999995e-05,9.179042132167164e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_232.npy,False,1.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_232
20240925233252,2024-09-25 23:32:52.198485,233,,0.929697,Empty,73.36648,148.39023,-1.490998e-06,4.760489238891314e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_233.npy,False,2.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_233
20240925233256,2024-09-25 23:32:56.651997,234,,0.929676,Empty,62.06435,148.39023,-9.053172e-07,9.621787071724253e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_234.npy,False,3.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_234
20240925233300,2024-09-25 23:33:00.976951,235,,0.929548,Empty,52.98154,148.39023,-3.676844e-06,1.1203460092310765e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_235.npy,False,4.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_235
20240925233305,2024-09-25 23:33:05.293659,236,,0.929621,Empty,43.9951,148.39023,-4.424471e-06,1.0294741813178164e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_236.npy,False,5.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_236
20240925233309,2024-09-25 23:33:09.615236,237,,0.929799,Empty,32.93068,148.39023,-3.2905e-06,1.422310255183446e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_237.npy,False,6.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_237
20240925233324,2024-09-25 23:33:24.730433,238,14.26733,14.54697,Empty,89.25354,148.39023,-6.356364478873238e-06,6.955597417034723e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_238.npy,True,0.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_238
20240925233338,2024-09-25 23:33:38.932486,239,,0.919499,Empty,82.55732,177.67585,-1.787684e-05,1.1267016581154034e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_239.npy,False,1.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_239
20240925233343,2024-09-25 23:33:43.254851,240,,0.930983,Empty,73.62333,177.67585,-2.5287e-06,5.775854598412255e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_240.npy,False,2.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_240
20240925233347,2024-09-25 23:33:47.715315,241,,0.929444,Empty,62.62425,177.67585,-1.4661454000000002e-06,5.702272491419539e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_241.npy,False,3.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_241
20240925233352,2024-09-25 23:33:52.044522,242,,0.929811,Empty,53.92279,177.67585,-3.5157470000000003e-06,8.486670395979804e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_242.npy,False,4.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_242
20240925233356,2024-09-25 23:33:56.351411,243,,0.929538,Empty,45.32188,177.67585,-4.523353e-06,4.0865665796607255e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_243.npy,False,5.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_243
20240925233400,2024-09-25 23:34:00.688826,244,,0.943677,Empty,34.54314,177.67585,-3.491151e-06,1.3121560253643617e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_244.npy,False,6.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_244
20240925233415,2024-09-25 23:34:15.486459,245,13.864215,14.242021,Empty,89.4401,177.67585,-6.70929981884058e-06,7.190703360054766e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_245.npy,True,0.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_245
20240925234556,2024-09-25 23:45:56.327307,246,,0.929524,Empty,72.55476,0.0,-6.96256e-06,6.303677910394851e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_246.npy,False,1.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_246
20240925234600,2024-09-25 23:46:00.802223,247,,0.929552,Empty,61.80926,0.0,-1.8325098e-06,2.242873341854152e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_247.npy,False,2.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_247
20240925234605,2024-09-25 23:46:05.249727,248,,0.929136,Empty,53.07394,0.0,-2.0711629e-06,6.196100716579837e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_248.npy,False,3.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_248
20240925234609,2024-09-25 23:46:09.697040,249,,0.929831,Empty,43.12399,0.0,-1.8699702e-06,1.2225520175436297e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_249.npy,False,4.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_249
20240925234614,2024-09-25 23:46:14.144012,250,,0.929143,Empty,34.20372,0.0,-1.6486608e-06,7.123484144714538e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_250.npy,False,5.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_250
20240925234618,2024-09-25 23:46:18.583652,251,,0.929927,Empty,23.81341,0.0,-1.521942e-06,5.1595633342366905e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_251.npy,False,6.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_251
20240925234636,2024-09-25 23:46:36.079137,252,16.5466475,16.919903,Empty,88.53065,0.0,-5.88794223030303e-06,6.760906137610557e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_252.npy,True,0.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_252
20240925234650,2024-09-25 23:46:50.403775,253,,0.935664,Empty,84.80142,29.78056,-1.6806371e-05,3.81235321670225e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_253.npy,False,1.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_253
20240925234654,2024-09-25 23:46:54.751714,254,,0.933828,Empty,73.14074,29.78056,-6.431649e-06,6.162432924170454e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_254.npy,False,2.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_254
20240925234659,2024-09-25 23:46:59.189813,255,,0.930647,Empty,64.2563,29.78056,-1.7742867e-06,4.159078472943252e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_255.npy,False,3.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_255
20240925234703,2024-09-25 23:47:03.487635,256,,0.93478,Empty,53.79836,29.78056,-2.436973e-06,1.2829114583633516e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_256.npy,False,4.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_256
20240925234707,2024-09-25 23:47:07.786254,257,,0.931677,Empty,44.53472,29.78056,-2.3402999999999994e-06,2.203191367085484e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_257.npy,False,5.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_257
20240925234712,2024-09-25 23:47:12.222927,258,,0.930444,Empty,35.56154,29.78056,-1.9221747e-06,1.6640580464935672e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_258.npy,False,6.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_258
20240925234726,2024-09-25 23:47:26.827094,259,13.609615,14.040791,Empty,89.21032,29.78056,-5.938158338235294e-06,6.057114396391358e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_259.npy,True,0.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_259
20240925234741,2024-09-25 23:47:41.173337,260,,0.929724,Empty,82.92372,59.31486,-1.4482468e-05,5.738044730358943e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_260.npy,False,1.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_260
20240925234745,2024-09-25 23:47:45.482013,261,,0.932209,Empty,72.09801,59.31486,-3.102204e-06,5.518681411569253e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_261.npy,False,2.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_261
20240925234749,2024-09-25 23:47:49.921028,262,,0.929599,Empty,62.7932,59.31486,-1.0146157e-06,2.6152933640607125e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_262.npy,False,3.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_262
20240925234754,2024-09-25 23:47:54.365205,263,,0.929919,Empty,53.7267,59.31486,-1.435454e-06,1.3319907634814875e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_263.npy,False,4.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_263
20240925234758,2024-09-25 23:47:58.798645,264,,0.930696,Empty,43.05461,59.31486,-1.5555657e-06,1.320679450131619e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_264.npy,False,5.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_264
20240925234803,2024-09-25 23:48:03.224626,265,,0.930991,Empty,34.31213,59.31486,-1.5203268e-06,4.5245415237349934e-10,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_265.npy,False,6.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_265
20240925234818,2024-09-25 23:48:18.031945,266,13.9219675,14.240778,Empty,86.00919,59.31486,-4.135809856115108e-06,5.21439649891601e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_266.npy,True,0.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_266
20240925234832,2024-09-25 23:48:32.382449,267,,0.930992,Empty,80.90476,89.12233,-1.0531329e-05,7.670757500071294e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_267.npy,False,1.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_267
20240925234836,2024-09-25 23:48:36.830420,268,,0.929313,Empty,69.80337,89.12233,-1.4262106999999998e-06,9.549031094100592e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_268.npy,False,2.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_268
20240925234841,2024-09-25 23:48:41.149536,269,,0.930226,Empty,61.03543,89.12233,-4.542209e-06,1.1359101817045213e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_269.npy,False,3.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_269
20240925234845,2024-09-25 23:48:45.459872,270,,0.929402,Empty,50.33208,89.12233,-4.0979190000000005e-06,1.4173058071213858e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_270.npy,False,4.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_270
20240925234849,2024-09-25 23:48:49.906844,271,,0.930025,Empty,40.89202,89.12233,-1.7930216e-06,1.0725874371816952e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_271.npy,False,5.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_271
20240925234854,2024-09-25 23:48:54.358742,272,,0.929134,Empty,32.2135,89.12233,-2.0582099e-06,3.2959091750229404e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_272.npy,False,6.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_272
20240925234909,2024-09-25 23:49:09.988293,273,14.74371,15.05946,Empty,87.04894,89.12233,-5.248642176870748e-06,4.9359131259492e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_273.npy,True,0.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_273
20240925234924,2024-09-25 23:49:24.325160,274,,0.92947,Empty,82.15653,118.96419,-1.2509833e-05,8.178508360092321e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_274.npy,False,1.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_274
20240925234928,2024-09-25 23:49:28.645683,275,,0.931408,Empty,71.08533,118.96419,-1.987917e-06,9.585686736483726e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_275.npy,False,2.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_275
20240925234932,2024-09-25 23:49:32.958704,276,,0.931454,Empty,61.94313,118.96419,-1.0425855e-05,5.590048348493956e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_276.npy,False,3.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_276
20240925234937,2024-09-25 23:49:37.266738,277,,0.929993,Empty,53.05122,118.96419,-1.4891060000000004e-05,3.8578061122871294e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_277.npy,False,4.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_277
20240925234941,2024-09-25 23:49:41.577964,278,,0.929341,Empty,41.91926,118.96419,-1.2367317e-05,4.483373821141842e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_278.npy,False,5.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_278
20240925234945,2024-09-25 23:49:45.890770,279,,0.93049,Empty,32.72346,118.96419,-4.460392e-06,3.7137550451800123e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_279.npy,False,6.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_279
20240925235001,2024-09-25 23:50:01.275159,280,14.319135,14.768515,Empty,88.0277,118.96419,-1.081740858041958e-05,5.451274758304625e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_280.npy,True,0.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_280
20240925235015,2024-09-25 23:50:15.625211,281,,0.929855,Empty,82.97031,148.28152,-1.734564e-05,8.615114851004602e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_281.npy,False,1.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_281
20240925235019,2024-09-25 23:50:19.937387,282,,0.930344,Empty,73.44806,148.28152,-2.48369e-06,5.847319271597883e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_282.npy,False,2.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_282
20240925235024,2024-09-25 23:50:24.386446,283,,0.929683,Empty,64.31935,148.28152,-1.0509057999999998e-06,8.54549314209543e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_283.npy,False,3.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_283
20240925235028,2024-09-25 23:50:28.705757,284,,0.929664,Empty,53.6099,148.28152,-3.822622e-06,1.1524128407823301e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_284.npy,False,4.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_284
20240925235033,2024-09-25 23:50:33.017956,285,,0.930874,Empty,44.46839,148.28152,-3.996589e-06,7.611557165915529e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_285.npy,False,5.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_285
20240925235037,2024-09-25 23:50:37.330546,286,,0.931454,Empty,35.59188,148.28152,-2.878274e-06,9.3742567726727e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_286.npy,False,6.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_286
20240925235052,2024-09-25 23:50:52.352501,287,14.010155,14.44735,Empty,86.18271,148.28152,-5.826138492857143e-06,6.3806870090375705e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_287.npy,True,0.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_287
20240925235106,2024-09-25 23:51:06.556020,288,,0.922576,Empty,81.21323,177.60372,-1.7473629999999997e-05,1.143260552148984e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_288.npy,False,1.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_288
20240925235110,2024-09-25 23:51:10.868960,289,,0.931134,Empty,72.24478,177.60372,-2.373523e-06,5.73309903787646e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_289.npy,False,2.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_289
20240925235115,2024-09-25 23:51:15.319431,290,,0.929543,Empty,63.59249,177.60372,-8.012034999999999e-07,5.21787066019272e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_290.npy,False,3.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_290
20240925235119,2024-09-25 23:51:19.633716,291,,0.931542,Empty,53.20751,177.60372,-3.118003e-06,1.4068278814766226e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_291.npy,False,4.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_291
20240925235123,2024-09-25 23:51:23.955333,292,,0.932006,Empty,44.26529,177.60372,-5.457553e-06,6.216393601598902e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_292.npy,False,5.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_292
20240925235128,2024-09-25 23:51:28.266787,293,,0.929887,Empty,35.5408,177.60372,-4.402445000000001e-06,1.5593059656462545e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_293.npy,False,6.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_293
20240925235142,2024-09-25 23:51:42.757174,294,13.6148,13.921633,Empty,87.95954,177.60372,-6.704264992647058e-06,7.059847965984745e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_294.npy,True,0.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_294
20240925235439,2024-09-25 23:54:39.264267,295,,0.929906,Empty,75.25309,0.0,-1.1585165e-05,3.7667831135466235e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_295.npy,False,1.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_295
20240925235443,2024-09-25 23:54:43.593844,296,,0.929866,Empty,65.12779,0.0,-1.988855e-06,2.961119362082522e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_296.npy,False,2.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_296
20240925235448,2024-09-25 23:54:48.213476,297,,0.929371,Empty,55.81656,0.0,-1.8084607e-06,4.2241305389393575e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_297.npy,False,3.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_297
20240925235452,2024-09-25 23:54:52.713658,298,,0.929758,Empty,45.71932,0.0,-1.7355627000000002e-06,5.152082434317195e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_298.npy,False,4.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_298
20240925235457,2024-09-25 23:54:57.254420,299,,0.929697,Empty,37.27455,0.0,-1.6277286e-06,3.393115771676526e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_299.npy,False,5.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_299
20240925235501,2024-09-25 23:55:01.726110,300,,0.92951,Empty,26.93997,0.0,-1.5334257999999998e-06,4.476037886345488e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_300.npy,False,6.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_300
20240925235518,2024-09-25 23:55:18.498943,301,15.7650075,16.189434,Empty,89.15649,0.0,-6.442873108280255e-06,7.3522406775012704e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_301.npy,True,0.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_301
20240925235532,2024-09-25 23:55:32.748991,302,,0.92963,Empty,83.2222,29.88836,-1.7958684e-05,3.025585687829713e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_302.npy,False,1.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_302
20240925235537,2024-09-25 23:55:37.065487,303,,0.931324,Empty,74.09715,29.88836,-7.830165e-06,6.672023145081257e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_303.npy,False,2.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_303
20240925235541,2024-09-25 23:55:41.529377,304,,0.92938,Empty,63.64921,29.88836,-1.8313184e-06,4.130742626259836e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_304.npy,False,3.0,/home/estevesjh/Documents/twilightMonitor/DATA/mount/202409/mount_pointing_20240925_304
